iter	Accuracy	Logloss
884	0.9199438202	0.2204029628
885	0.9199438202	0.2203560846
886	0.9199438202	0.2203202638
887	0.9199438202	0.2202921045
888	0.9199438202	0.2202647637
889	0.9199438202	0.2202595484
890	0.9199438202	0.220238996
891	0.9199438202	0.2201851628
892	0.9199438202	0.2198877215
893	0.9199438202	0.2197680143
894	0.9199438202	0.2197572322
895	0.9199438202	0.2194566525
896	0.9199438202	0.2193795295
897	0.9199438202	0.2192703749
898	0.9199438202	0.2192214012
899	0.9199438202	0.2190749737
900	0.9199438202	0.2190671085
901	0.9199438202	0.2190374297
902	0.9199438202	0.2189300998
903	0.9199438202	0.2189033499
904	0.9199438202	0.2188322089
905	0.9199438202	0.2188195957
906	0.9199438202	0.2187636272
907	0.9199438202	0.2187543551
908	0.9199438202	0.2187124614
909	0.9199438202	0.2186881469
910	0.9199438202	0.2186606556
911	0.9199438202	0.2185850209
912	0.9199438202	0.2185215125
913	0.9199438202	0.218487774
914	0.9199438202	0.2184692986
915	0.9199438202	0.2184197832
916	0.9199438202	0.2183733411
917	0.9199438202	0.2183602817
918	0.9185393258	0.2182391367
919	0.9185393258	0.2182096625
920	0.9185393258	0.2180202539
921	0.9185393258	0.217985999
922	0.9199438202	0.2179605817
923	0.9199438202	0.2178951994
924	0.9199438202	0.2178665537
925	0.9199438202	0.2177740594
926	0.9199438202	0.2177087096
927	0.9199438202	0.2177006738
928	0.9199438202	0.217675331
929	0.9199438202	0.2173558921
930	0.9199438202	0.2173101673
931	0.9199438202	0.2172902153
932	0.9199438202	0.2172824066
933	0.9199438202	0.2170907839
934	0.9199438202	0.2170604813
935	0.9199438202	0.2170253936
936	0.9199438202	0.2170088992
937	0.9199438202	0.2170044425
938	0.9199438202	0.2169456956
939	0.9199438202	0.2168080511
940	0.9185393258	0.2167204228
941	0.9185393258	0.2167166934
942	0.9185393258	0.2165206386
943	0.9185393258	0.2164894379
944	0.9199438202	0.2164071124
945	0.9213483146	0.2163300827
946	0.9213483146	0.21579158
947	0.9213483146	0.2157840926
948	0.9213483146	0.2157416542
949	0.9213483146	0.2156565923
950	0.9213483146	0.2156400523
951	0.9213483146	0.2155100956
952	0.9213483146	0.2155026842
953	0.9213483146	0.2153771299
954	0.9213483146	0.2145355246
955	0.9213483146	0.2145191332
956	0.9213483146	0.2144338676
957	0.922752809	0.2142390574
958	0.922752809	0.2142262433
959	0.9213483146	0.2140594413
960	0.9213483146	0.2139379683
961	0.9213483146	0.213927534
962	0.922752809	0.2138339353
963	0.922752809	0.2138088271
964	0.922752809	0.2137073466
965	0.922752809	0.2135449758
966	0.922752809	0.2135300557
967	0.922752809	0.2134036965
968	0.922752809	0.2133931997
969	0.922752809	0.2133908347
970	0.922752809	0.2133866961
971	0.922752809	0.213381674
972	0.922752809	0.2132813878
973	0.922752809	0.2132766678
974	0.922752809	0.2131768889
975	0.922752809	0.2131606045
976	0.922752809	0.2130155257
977	0.922752809	0.2129979529
978	0.922752809	0.2129557371
979	0.922752809	0.2129432747
980	0.922752809	0.2129117634
981	0.922752809	0.2129020416
982	0.922752809	0.2128508531
983	0.922752809	0.2128425639
984	0.9241573034	0.2128173188
985	0.9241573034	0.2127634289
986	0.9241573034	0.2127386924
987	0.9241573034	0.2126902401
988	0.9241573034	0.2126594184
989	0.9255617978	0.2119720833
990	0.9255617978	0.2119614853
991	0.9255617978	0.2119264271
992	0.9255617978	0.2119261251
993	0.9241573034	0.211883802
994	0.9241573034	0.211779171
995	0.9269662921	0.2115862539
996	0.9269662921	0.211554428
997	0.9269662921	0.2114431247
998	0.9269662921	0.2114413587
999	0.9269662921	0.211402349
1000	0.9269662921	0.2113938659
1001	0.9269662921	0.2113536553
1002	0.9269662921	0.2113344671
1003	0.9269662921	0.2112933925
1004	0.9269662921	0.2112907204
1005	0.9269662921	0.2111957529
1006	0.9269662921	0.2110564673
1007	0.9269662921	0.2109848431
1008	0.9269662921	0.2109016129
1009	0.9269662921	0.2108867686
1010	0.9269662921	0.2108616458
1011	0.9283707865	0.2104481468
1012	0.9283707865	0.2102616929
1013	0.9283707865	0.210256065
1014	0.9283707865	0.2102071089
1015	0.9283707865	0.2100527167
1016	0.9283707865	0.2099578583
1017	0.9283707865	0.209907554
1018	0.9283707865	0.2098573916
1019	0.9283707865	0.2098538973
1020	0.9283707865	0.2097734138
1021	0.9269662921	0.2096063944
1022	0.9269662921	0.2095743499
1023	0.9269662921	0.209523488
1024	0.9269662921	0.2095052918
1025	0.9269662921	0.2093967905
1026	0.9269662921	0.209289573
1027	0.9269662921	0.2090027609
1028	0.9269662921	0.2089705074
1029	0.9269662921	0.2089538874
1030	0.9269662921	0.2082534317
1031	0.9269662921	0.2081494452
1032	0.9269662921	0.2080944
1033	0.9269662921	0.2080545187
1034	0.9269662921	0.20787463
1035	0.9269662921	0.2078039629
1036	0.9269662921	0.2075107688
1037	0.9269662921	0.2074501699
1038	0.9283707865	0.2073722088
1039	0.9269662921	0.207365197
1040	0.9283707865	0.2070268122
1041	0.9283707865	0.2068739586
1042	0.9269662921	0.2067170327
1043	0.9269662921	0.2066368649
1044	0.9269662921	0.2065682223
1045	0.9283707865	0.2064327046
1046	0.9283707865	0.2064174571
1047	0.9283707865	0.2063567659
1048	0.9283707865	0.206293633
1049	0.9283707865	0.2062185588
1050	0.9283707865	0.2062121964
1051	0.9283707865	0.2062062538
1052	0.9297752809	0.2060971228
1053	0.9283707865	0.2060190133
1054	0.9283707865	0.2059020727
1055	0.9283707865	0.2058195416
1056	0.9283707865	0.2057305287
1057	0.9283707865	0.2056968817
1058	0.9297752809	0.2056582163
1059	0.9297752809	0.2056475553
1060	0.9297752809	0.2056354895
1061	0.9297752809	0.2055681184
1062	0.9297752809	0.2054235364
1063	0.9297752809	0.2054140252
1064	0.9297752809	0.2052791689
1065	0.9297752809	0.2052568575
1066	0.9297752809	0.205233162
1067	0.9297752809	0.2051947618
1068	0.9297752809	0.2051778903
1069	0.9297752809	0.2050251588
1070	0.9297752809	0.2050100625
1071	0.9297752809	0.2049378488
1072	0.9297752809	0.204757467
1073	0.9297752809	0.2047086741
1074	0.9297752809	0.2047025073
1075	0.9297752809	0.2046421617
1076	0.9297752809	0.2045920723
1077	0.9297752809	0.2045859306
1078	0.9297752809	0.2042218848
1079	0.9297752809	0.2039649142
1080	0.9297752809	0.203902631
1081	0.9297752809	0.2038509469
1082	0.9297752809	0.2038223378
1083	0.9297752809	0.20378521
1084	0.9297752809	0.20367151
1085	0.9297752809	0.2035982669
1086	0.9297752809	0.2035821417
1087	0.9297752809	0.2035589146
1088	0.9311797753	0.2034728564
1089	0.9311797753	0.2034650129
1090	0.9311797753	0.2034601475
1091	0.9297752809	0.2033450702
1092	0.9297752809	0.2030405
1093	0.9297752809	0.2030132735
1094	0.9297752809	0.2029459419
1095	0.9297752809	0.2028663387
1096	0.9297752809	0.2028522956
1097	0.9297752809	0.2026679758
1098	0.9297752809	0.2025778422
1099	0.9297752809	0.2024941151
1100	0.9311797753	0.20233637
1101	0.9311797753	0.2022326719
1102	0.9311797753	0.2021436269
1103	0.9311797753	0.2021213819
1104	0.9311797753	0.2018903429
1105	0.9311797753	0.2018360821
1106	0.9311797753	0.2018224257
1107	0.9311797753	0.2017764069
1108	0.9311797753	0.2017496139
1109	0.9311797753	0.2017327428
1110	0.9311797753	0.2017279738
1111	0.9311797753	0.2016516258
1112	0.9311797753	0.2013909758
1113	0.9311797753	0.2013315585
1114	0.9311797753	0.2013058298
1115	0.9311797753	0.2011973542
1116	0.9311797753	0.2009307548
1117	0.9311797753	0.2008693926
1118	0.9297752809	0.200802978
1119	0.9297752809	0.2007626357
1120	0.9311797753	0.2007109502
1121	0.9311797753	0.2006790549
1122	0.9311797753	0.2005193234
1123	0.9325842697	0.200460817
1124	0.9325842697	0.2002572867
1125	0.9325842697	0.2002226082
1126	0.9325842697	0.2002132936
1127	0.933988764	0.1999616004
1128	0.933988764	0.1999519349
1129	0.933988764	0.1999439002
1130	0.933988764	0.199845983
1131	0.933988764	0.1998235706
1132	0.933988764	0.1996874451
1133	0.933988764	0.1996335743
1134	0.933988764	0.199628641
1135	0.933988764	0.1994000845
1136	0.933988764	0.1993817323
1137	0.933988764	0.1993127486
1138	0.933988764	0.1993082249
1139	0.933988764	0.1992941716
1140	0.933988764	0.1992606265
1141	0.933988764	0.1992241402
1142	0.933988764	0.1990564276
1143	0.933988764	0.1990370441
1144	0.933988764	0.1990346758
1145	0.933988764	0.1988385528
1146	0.933988764	0.1987731348
1147	0.933988764	0.1987442192
1148	0.933988764	0.1987233891
1149	0.933988764	0.1987118777
1150	0.933988764	0.1986959357
1151	0.933988764	0.1986868051
1152	0.933988764	0.1986526279
1153	0.933988764	0.1986267079
1154	0.933988764	0.1985420942
1155	0.933988764	0.1982602437
1156	0.933988764	0.1981941299
1157	0.933988764	0.1981541211
1158	0.933988764	0.1980947891
1159	0.933988764	0.1980510652
1160	0.933988764	0.1979781444
1161	0.933988764	0.1979403547
1162	0.933988764	0.1979364846
1163	0.933988764	0.1979326439
1164	0.933988764	0.1979285904
1165	0.933988764	0.1979060082
1166	0.933988764	0.1978609273
1167	0.933988764	0.19784975
1168	0.933988764	0.1978286348
1169	0.933988764	0.1977959014
1170	0.933988764	0.1977685428
1171	0.933988764	0.1976957763
1172	0.933988764	0.1973737911
1173	0.933988764	0.1973720897
1174	0.933988764	0.1973593728
1175	0.933988764	0.1972167941
1176	0.933988764	0.1971081453
1177	0.933988764	0.1970552887
1178	0.933988764	0.1969809554
1179	0.933988764	0.1969074209
1180	0.933988764	0.1968978547
1181	0.933988764	0.1967347783
1182	0.933988764	0.1961439226
1183	0.933988764	0.1959957003
1184	0.933988764	0.1959804438
1185	0.933988764	0.1959568922
1186	0.933988764	0.1959523797
1187	0.933988764	0.1959252651
1188	0.933988764	0.1958799157
1189	0.933988764	0.195714924
1190	0.933988764	0.1957050634
1191	0.933988764	0.1956899239
1192	0.933988764	0.1956583249
1193	0.933988764	0.1956467206
1194	0.933988764	0.1956231401
1195	0.933988764	0.1955488162
1196	0.933988764	0.1953945445
1197	0.933988764	0.1953928054
1198	0.933988764	0.195301642
1199	0.933988764	0.194841027
1200	0.933988764	0.1948293063
1201	0.933988764	0.194654914
1202	0.933988764	0.1946440511
1203	0.933988764	0.1946297856
1204	0.9353932584	0.1942948755
1205	0.9353932584	0.194229088
1206	0.9353932584	0.1942246071
1207	0.9353932584	0.1941975023
1208	0.9353932584	0.1937828214
1209	0.9353932584	0.193769955
1210	0.9353932584	0.1935772311
1211	0.9353932584	0.193514789
1212	0.9353932584	0.1934563907
1213	0.9353932584	0.1932678576
1214	0.9353932584	0.1932402971
1215	0.9353932584	0.1931915306
1216	0.9353932584	0.1930576118
1217	0.9353932584	0.1930176983
1218	0.9353932584	0.1930047482
1219	0.9353932584	0.1927186048
1220	0.9353932584	0.1926507743
1221	0.9353932584	0.1926042435
1222	0.9353932584	0.1925875616
1223	0.9353932584	0.1925280896
1224	0.9353932584	0.1923795933
1225	0.9353932584	0.1923438724
1226	0.9353932584	0.1921509215
1227	0.9353932584	0.1921287131
1228	0.9353932584	0.1920956285
1229	0.9353932584	0.1919963632
1230	0.9353932584	0.1919395539
1231	0.9353932584	0.1917608503
1232	0.9353932584	0.1913657551
1233	0.9353932584	0.1913517395
1234	0.9353932584	0.1913473204
1235	0.9353932584	0.1913179015
1236	0.9353932584	0.191249302
1237	0.9353932584	0.1911862519
1238	0.9353932584	0.1911354409
1239	0.9353932584	0.1907919012
1240	0.9353932584	0.1907854188
1241	0.9353932584	0.1906626688
1242	0.9353932584	0.1906041314
1243	0.9353932584	0.190429775
1244	0.9353932584	0.1904252216
1245	0.9353932584	0.190355873
1246	0.9353932584	0.1902902192
1247	0.9353932584	0.1901546104
1248	0.9353932584	0.1899225349
1249	0.9353932584	0.189860483
1250	0.9353932584	0.1898218308
1251	0.9353932584	0.1898077591
1252	0.9353932584	0.1898063421
1253	0.9353932584	0.1897996621
1254	0.9353932584	0.1895240864
1255	0.9353932584	0.1895186961
1256	0.9353932584	0.1893612104
1257	0.9353932584	0.1893507858
1258	0.9353932584	0.1890796882
1259	0.9353932584	0.1890495513
1260	0.9353932584	0.1890371415
1261	0.9353932584	0.1889955217
1262	0.9353932584	0.1889684931
1263	0.9353932584	0.1889577106
1264	0.9367977528	0.1888785704
1265	0.9367977528	0.1887621137
1266	0.9367977528	0.1887259016
1267	0.9367977528	0.1887181504
1268	0.9367977528	0.1886719606
1269	0.9367977528	0.1886595559
1270	0.9353932584	0.188578509
1271	0.9353932584	0.1885204508
1272	0.9353932584	0.188373547
1273	0.9353932584	0.188365755
1274	0.9367977528	0.1882466405
1275	0.9367977528	0.1882124144
1276	0.9353932584	0.1881351699
1277	0.9353932584	0.1881322363
1278	0.9353932584	0.1881255922
1279	0.9353932584	0.1880747499
1280	0.9353932584	0.1880696267
1281	0.9353932584	0.1880021483
1282	0.9353932584	0.1879947423
1283	0.9353932584	0.1879848533
1284	0.9353932584	0.1879757071
1285	0.9353932584	0.1878360143
1286	0.9353932584	0.1877671468
1287	0.9353932584	0.1877581498
1288	0.9353932584	0.1877534322
1289	0.9367977528	0.1876233423
1290	0.9367977528	0.1876175879
1291	0.9367977528	0.1874092334
1292	0.9367977528	0.1871072126
1293	0.9367977528	0.1870641567
1294	0.9367977528	0.1869505168
1295	0.9367977528	0.1866877597
1296	0.9396067416	0.1866317785
1297	0.9396067416	0.1866206627
1298	0.9396067416	0.1865405065
1299	0.9382022472	0.1864917265
1300	0.9382022472	0.1864588684
1301	0.9382022472	0.1864256156
1302	0.9382022472	0.1864194427
1303	0.9382022472	0.1864177056
1304	0.9396067416	0.1863756557
1305	0.9396067416	0.1862984151
1306	0.9396067416	0.1862699041
1307	0.9396067416	0.1862194982
1308	0.9396067416	0.1861576646
1309	0.9396067416	0.1860017863
1310	0.9396067416	0.1859881219
1311	0.9396067416	0.1859705283
1312	0.9396067416	0.1859630633
1313	0.9396067416	0.1859373806
1314	0.9396067416	0.1859046488
1315	0.9396067416	0.1858623362
1316	0.9396067416	0.1858467567
1317	0.9396067416	0.1857978263
1318	0.9396067416	0.1857935321
1319	0.9396067416	0.1857347918
1320	0.9396067416	0.1857062962
1321	0.9396067416	0.1856232774
1322	0.9396067416	0.1856135875
1323	0.9396067416	0.1855592073
1324	0.9396067416	0.1854579053
1325	0.9396067416	0.1854538309
1326	0.9396067416	0.185177132
1327	0.9396067416	0.1851650688
1328	0.9396067416	0.1850792844
1329	0.9396067416	0.1850719994
1330	0.9396067416	0.1850617631
1331	0.9396067416	0.1843852322
1332	0.9396067416	0.1843497827
1333	0.9396067416	0.1841997812
1334	0.9396067416	0.1841681161
1335	0.941011236	0.1837812725
1336	0.941011236	0.1837262216
1337	0.941011236	0.1835761442
1338	0.941011236	0.1835589073
1339	0.941011236	0.1833859714
1340	0.941011236	0.1833590464
1341	0.941011236	0.1833574915
1342	0.941011236	0.1833503656
1343	0.941011236	0.1833251523
1344	0.941011236	0.1832655879
1345	0.941011236	0.1832280948
1346	0.941011236	0.1832059968
1347	0.941011236	0.1832004646
1348	0.941011236	0.1831983121
1349	0.9424157303	0.1827822705
1350	0.9424157303	0.1827626457
1351	0.9424157303	0.1827549206
1352	0.9424157303	0.1827430154
1353	0.9424157303	0.1827349254
1354	0.9424157303	0.1827258222
1355	0.9424157303	0.1824636613
1356	0.9424157303	0.1823864362
1357	0.9424157303	0.1823693911
1358	0.9424157303	0.1823666389
1359	0.9424157303	0.1823616011
1360	0.9424157303	0.182355415
1361	0.9424157303	0.1823538819
1362	0.9424157303	0.1823022595
1363	0.9424157303	0.1820289464
1364	0.9424157303	0.1820045458
1365	0.9424157303	0.1819794591
1366	0.9424157303	0.1817931029
1367	0.9424157303	0.1817286243
1368	0.9424157303	0.1817105574
1369	0.9424157303	0.1816174553
1370	0.9424157303	0.1815898301
1371	0.9424157303	0.1814445443
1372	0.9424157303	0.1814185331
1373	0.9424157303	0.1810586534
1374	0.9424157303	0.1810513444
1375	0.9424157303	0.1810173152
1376	0.9424157303	0.1809347272
1377	0.9424157303	0.180929253
1378	0.9424157303	0.1808359026
1379	0.9424157303	0.1807895027
1380	0.9424157303	0.1801891627
1381	0.9424157303	0.1801796197
1382	0.9424157303	0.1801238112
1383	0.9424157303	0.1801107298
1384	0.9424157303	0.18002401
1385	0.9424157303	0.1798249767
1386	0.9424157303	0.1794576961
1387	0.9424157303	0.1794488946
1388	0.9424157303	0.1794446404
1389	0.9424157303	0.1792937378
1390	0.9424157303	0.1792772663
1391	0.9424157303	0.1790430947
1392	0.9424157303	0.1789924843
1393	0.9424157303	0.1789878058
1394	0.9424157303	0.1789701574
1395	0.9424157303	0.1789672479
1396	0.9424157303	0.1788026901
1397	0.9424157303	0.1780258742
1398	0.9424157303	0.1780057856
1399	0.9424157303	0.1780043055
1400	0.9424157303	0.1780010009
1401	0.9424157303	0.1779881311
1402	0.9424157303	0.1779643019
1403	0.9424157303	0.1779380847
1404	0.9424157303	0.1779055612
1405	0.9424157303	0.177899612
1406	0.9424157303	0.1778414693
1407	0.9424157303	0.1778315688
1408	0.9424157303	0.1778301866
1409	0.9424157303	0.1777691749
1410	0.9424157303	0.1777015428
1411	0.9424157303	0.1776893052
1412	0.9438202247	0.1776795195
1413	0.9438202247	0.1775942529
1414	0.9438202247	0.177553026
1415	0.9438202247	0.1774645893
1416	0.9438202247	0.1773514497
1417	0.9438202247	0.1771486548
1418	0.9438202247	0.177121254
1419	0.9438202247	0.1771158254
1420	0.9438202247	0.1770684514
1421	0.9438202247	0.1768940881
1422	0.9438202247	0.1766670813
1423	0.9438202247	0.1765742897
1424	0.9438202247	0.1764828744
1425	0.9438202247	0.1764811533
1426	0.9438202247	0.1764465514
1427	0.9438202247	0.1761040585
1428	0.9438202247	0.1760943319
1429	0.9438202247	0.1755579199
1430	0.9438202247	0.1755493635
1431	0.9438202247	0.1754418803
1432	0.9438202247	0.175165843
1433	0.9438202247	0.1751439974
1434	0.9438202247	0.1751107779
1435	0.9438202247	0.1751092916
1436	0.9438202247	0.1750997024
1437	0.9438202247	0.1750919245
1438	0.9438202247	0.175075397
1439	0.9438202247	0.1750701032
1440	0.9438202247	0.1750191386
1441	0.9438202247	0.1749305381
1442	0.9438202247	0.1748838681
1443	0.9438202247	0.1748788952
1444	0.9438202247	0.1748689503
1445	0.9438202247	0.1744242959
1446	0.9438202247	0.1743617497
1447	0.9438202247	0.1743543524
1448	0.9438202247	0.1743433371
1449	0.9438202247	0.1742544005
1450	0.9438202247	0.174213417
1451	0.9438202247	0.1741420766
1452	0.9438202247	0.1740878237
1453	0.9438202247	0.1740803461
1454	0.9438202247	0.1740765893
1455	0.9438202247	0.1739497795
1456	0.9438202247	0.173940158
1457	0.9438202247	0.1739315947
1458	0.9438202247	0.1739253006
1459	0.9438202247	0.1739138034
1460	0.9438202247	0.1738366668
1461	0.9438202247	0.1738261118
1462	0.9438202247	0.1738195081
1463	0.9438202247	0.1738036096
1464	0.9438202247	0.1737801975
1465	0.9438202247	0.1737758526
1466	0.9438202247	0.1736937913
1467	0.9438202247	0.173635235
1468	0.9438202247	0.1736034074
1469	0.9438202247	0.1735790271
1470	0.9438202247	0.1735518472
1471	0.9438202247	0.1735427247
1472	0.9438202247	0.1735332514
1473	0.9438202247	0.1735167382
1474	0.9438202247	0.1734392645
1475	0.9438202247	0.1733902552
1476	0.9438202247	0.1732504834
1477	0.9438202247	0.1732439465
1478	0.9438202247	0.1730848435
1479	0.9438202247	0.1730680464
1480	0.9438202247	0.1730677656
1481	0.9438202247	0.1730449247
1482	0.9438202247	0.1730352343
1483	0.9438202247	0.1730286698
1484	0.9438202247	0.1730121349
1485	0.9438202247	0.1728674901
1486	0.9438202247	0.1728457738
1487	0.9438202247	0.1724054895
1488	0.9438202247	0.1723978249
1489	0.9438202247	0.1723928402
1490	0.9438202247	0.1723805732
1491	0.9438202247	0.1723204603
1492	0.9438202247	0.1720914712
1493	0.9438202247	0.172060826
1494	0.9438202247	0.1719098308
1495	0.9438202247	0.1718613542
1496	0.9438202247	0.1718516044
1497	0.9438202247	0.1718068925
1498	0.9438202247	0.1717971704
1499	0.9438202247	0.1717678815
1500	0.9438202247	0.1717163697
1501	0.9438202247	0.1717120323
1502	0.9438202247	0.1716619497
1503	0.9438202247	0.1715242875
1504	0.9438202247	0.1712880261
1505	0.9438202247	0.1712375701
1506	0.9438202247	0.1712203233
1507	0.9438202247	0.171217488
1508	0.9438202247	0.1710453578
1509	0.9438202247	0.1708900375
1510	0.9438202247	0.1706853141
1511	0.9438202247	0.1706831041
1512	0.9438202247	0.1705344427
1513	0.9438202247	0.1704401619
1514	0.9438202247	0.1703450091
1515	0.9438202247	0.1703095519
1516	0.9438202247	0.1702974391
1517	0.9438202247	0.1702475759
1518	0.9438202247	0.170113958
1519	0.9438202247	0.1701057546
1520	0.9438202247	0.1700386629
1521	0.9438202247	0.170026125
1522	0.9438202247	0.1699433642
1523	0.9438202247	0.169931163
1524	0.9438202247	0.1699279837
1525	0.9438202247	0.1696434547
1526	0.9438202247	0.1696382214
1527	0.9438202247	0.1696345511
1528	0.9438202247	0.1696277129
1529	0.9438202247	0.1696259439
1530	0.9438202247	0.1696229803
1531	0.9438202247	0.1692598539
1532	0.9438202247	0.1692205841
1533	0.9438202247	0.1692184239
1534	0.9438202247	0.1691830521
1535	0.9438202247	0.1687122577
1536	0.9438202247	0.1687116429
1537	0.9438202247	0.1686336023
1538	0.9438202247	0.1685474023
1539	0.9438202247	0.1685406716
1540	0.9452247191	0.1684691446
1541	0.9438202247	0.1683018604
1542	0.9452247191	0.1682445594
1543	0.9452247191	0.168239102
1544	0.9452247191	0.1682289799
1545	0.9452247191	0.1681726592
1546	0.9452247191	0.1681610388
1547	0.9452247191	0.1676495719
1548	0.9452247191	0.167603106
1549	0.9452247191	0.1675975616
1550	0.9452247191	0.1675911562
1551	0.9452247191	0.1675649114
1552	0.9452247191	0.1675635135
1553	0.9452247191	0.167537758
1554	0.9452247191	0.16753691
1555	0.9452247191	0.1675307948
1556	0.9452247191	0.1675259112
1557	0.9452247191	0.1673780702
1558	0.9452247191	0.167354918
1559	0.9452247191	0.1671440596
1560	0.9452247191	0.1671110441
1561	0.9452247191	0.1670606104
1562	0.9452247191	0.1669162185
1563	0.9452247191	0.1668750409
1564	0.9452247191	0.1668682061
1565	0.9452247191	0.1668548487
1566	0.9452247191	0.1663646884
1567	0.9452247191	0.1663613668
1568	0.9452247191	0.1663450491
1569	0.9452247191	0.1663334056
1570	0.9452247191	0.1662091033
1571	0.9452247191	0.1661915378
1572	0.9452247191	0.1660685464
1573	0.9452247191	0.1660586518
1574	0.9452247191	0.1660341764
1575	0.9466292135	0.1660011237
1576	0.9466292135	0.1660008186
1577	0.9466292135	0.1659958888
1578	0.9466292135	0.1659147541
1579	0.9466292135	0.1658339385
1580	0.9466292135	0.1657896424
1581	0.9466292135	0.1656076624
1582	0.9466292135	0.1654886194
1583	0.9466292135	0.165484908
1584	0.9466292135	0.1654679495
1585	0.9466292135	0.1649847526
1586	0.9466292135	0.1648785624
1587	0.9466292135	0.1648707959
1588	0.9480337079	0.1647801536
1589	0.9480337079	0.1647392107
1590	0.9480337079	0.1645308843
1591	0.9480337079	0.1645276262
1592	0.9480337079	0.1642769592
1593	0.9480337079	0.1638343497
1594	0.9480337079	0.1638133799
1595	0.9480337079	0.1637481936
1596	0.9480337079	0.1637385264
1597	0.9480337079	0.1636584655
1598	0.9480337079	0.1636027221
1599	0.9480337079	0.1634116878
1600	0.9480337079	0.1633702734
1601	0.9480337079	0.1632421007
1602	0.9480337079	0.1632105034
1603	0.9480337079	0.163207106
1604	0.9480337079	0.1631526838
1605	0.9480337079	0.1631258225
1606	0.9480337079	0.1628396807
1607	0.9480337079	0.1628041537
1608	0.9480337079	0.1627946884
1609	0.9480337079	0.1627500025
1610	0.9480337079	0.1625653083
1611	0.9480337079	0.1625067003
1612	0.9494382022	0.1621416986
1613	0.9494382022	0.1618906541
1614	0.9494382022	0.161795478
1615	0.9494382022	0.1617893831
1616	0.9494382022	0.1617636669
1617	0.9494382022	0.1617204084
1618	0.9508426966	0.1615795397
1619	0.9508426966	0.1615562826
1620	0.9508426966	0.1614512068
1621	0.9508426966	0.1614123624
1622	0.9508426966	0.1612744796
1623	0.9508426966	0.1612705559
1624	0.9508426966	0.1612272365
1625	0.9508426966	0.1612242125
1626	0.9508426966	0.1610534788
1627	0.9508426966	0.1610515109
1628	0.9508426966	0.1610496536
1629	0.9508426966	0.1610293035
1630	0.9508426966	0.1610191049
1631	0.9508426966	0.1610088583
1632	0.9508426966	0.1609645286
1633	0.9508426966	0.1609207423
1634	0.9508426966	0.1608987336
1635	0.9508426966	0.1608087833
1636	0.952247191	0.1607188764
1637	0.952247191	0.1606710014
1638	0.952247191	0.1605941415
1639	0.952247191	0.1604945755
1640	0.952247191	0.1603811869
1641	0.952247191	0.1603370069
1642	0.952247191	0.1603319455
1643	0.952247191	0.1602766548
1644	0.952247191	0.1600604146
1645	0.952247191	0.1600238073
1646	0.952247191	0.159996359
1647	0.952247191	0.1599178593
1648	0.952247191	0.1599098358
1649	0.952247191	0.1599057041
1650	0.952247191	0.1598914238
1651	0.9536516854	0.159716393
1652	0.9536516854	0.1596797223
1653	0.9536516854	0.1596778348
1654	0.9536516854	0.159597115
1655	0.9536516854	0.1595900798
1656	0.952247191	0.1595738361
1657	0.952247191	0.159573551
1658	0.9536516854	0.1585539108
1659	0.9536516854	0.1584722788
1660	0.9536516854	0.1583284178
1661	0.9536516854	0.1583129533
1662	0.9536516854	0.1583113222
1663	0.9536516854	0.1582961748
1664	0.9536516854	0.1582858284
1665	0.9536516854	0.1582655976
1666	0.9536516854	0.1582638393
1667	0.9536516854	0.1582417141
1668	0.9536516854	0.1582003141
1669	0.9536516854	0.158155715
1670	0.9536516854	0.1580019952
1671	0.9536516854	0.1579963216
1672	0.9536516854	0.1577372774
1673	0.9536516854	0.1577338327
1674	0.9536516854	0.1575955229
1675	0.9536516854	0.1575918737
1676	0.9536516854	0.1575786915
1677	0.9536516854	0.1575786601
1678	0.9536516854	0.1575726147
1679	0.9536516854	0.1575685203
1680	0.9536516854	0.15756703
1681	0.9536516854	0.1574632929
1682	0.9536516854	0.1574456987
1683	0.9536516854	0.157374298
1684	0.9536516854	0.1573331134
1685	0.9536516854	0.1573146343
1686	0.9536516854	0.1572907255
1687	0.9536516854	0.1572464144
1688	0.9536516854	0.1572425451
1689	0.9536516854	0.1572391367
1690	0.9536516854	0.1571819495
1691	0.9536516854	0.157077645
1692	0.9536516854	0.1570754623
1693	0.9536516854	0.1570560318
1694	0.9536516854	0.157043426
1695	0.9536516854	0.1568864201
1696	0.9536516854	0.1567588834
1697	0.9536516854	0.1567206306
1698	0.9536516854	0.1566909951
1699	0.9536516854	0.1566546922
1700	0.9536516854	0.1565362456
1701	0.9536516854	0.1565233812
1702	0.9536516854	0.1565174469
1703	0.9536516854	0.156460845
1704	0.9536516854	0.1564502891
1705	0.9536516854	0.1563717879
1706	0.9536516854	0.1562274903
1707	0.9536516854	0.156096666
1708	0.9536516854	0.1557473828
1709	0.9536516854	0.155708335
1710	0.9536516854	0.1557055124
1711	0.9536516854	0.1556930246
1712	0.9536516854	0.1556712365
1713	0.9536516854	0.1550948134
1714	0.9536516854	0.1550896695
1715	0.9536516854	0.1548489527
1716	0.9536516854	0.154785897
1717	0.9536516854	0.1547822578
1718	0.9536516854	0.1547271256
1719	0.9536516854	0.1547218241
1720	0.9536516854	0.1546207914
1721	0.9536516854	0.154596892
1722	0.9536516854	0.15458248
1723	0.9536516854	0.1545579194
1724	0.9536516854	0.1545538517
1725	0.9536516854	0.1544212686
